,cx,cy
0,369.36206896551727,19.745009074410163
1,420.2219040801718,23.55833929849678
2,165.35466377440346,20.919739696312366
3,119.34343434343434,21.05176767676768
4,221.6546310832025,25.17817896389325
5,471.1032934131737,30.26497005988024
6,71.57649938800489,31.238678090575274
7,28.06721536351166,43.795610425240056
8,276.90706679574055,49.13552758954501
9,330.53543307086613,55.67125984251968
10,143.26781857451405,57.72678185745141
11,384.2835727670206,63.135540287320424
12,187.3982142857143,65.76517857142858
13,437.383963494133,69.28487614080835
14,102.25943396226415,68.78584905660378
15,488.631543167913,75.41672331747111
16,234.2095509622238,76.44119743406985
17,56.35504201680672,77.91806722689076
18,288.4577278731836,89.82496697490093
19,342.13928794503437,100.48282323547782
20,144.55405405405406,102.71856639247943
21,200.55874125874126,112.01538461538462
22,397.70864661654133,110.13220551378446
23,453.22862694300517,114.43329015544042
24,90.3464447806354,115.05219364599093
25,504.0737812911726,123.69367588932806
26,250.2612433862434,126.1329365079365
27,42.27715355805243,124.10955056179775
28,303.3605278944211,136.68926214757047
29,168.47671033478895,146.13173216885008
30,360.9862192929898,146.46974236069502
31,122.13753327417923,150.5226264418811
32,413.85682201010667,155.2667040988209
33,217.93719806763286,159.86335403726707
34,467.77901639344265,161.39475409836066
35,74.46666666666667,159.37886178861788
36,267.837109614207,172.95652173913044
37,29.5380658436214,169.9104938271605
38,321.56304619225966,183.00936329588015
39,146.68965517241378,181.9147509578544
40,376.7836757990868,193.29623287671234
41,187.0060120240481,195.79826319305278
42,104.54515050167224,193.86371237458195
43,430.25076828518746,200.75537799631223
44,60.52635599694423,201.96638655462183
45,234.03714085494045,207.35669236159777
46,481.9600507292327,209.9264426125555
47,285.0128130460105,219.40419336051252
48,339.6390017411492,228.76030179918746
49,145.07582938388626,226.72334123222748
50,396.4849187935035,237.20939675174014
51,94.63169984686064,236.4280245022971
52,201.71546961325967,239.79903314917127
53,448.4435600578871,246.36613603473228
54,47.10861423220974,246.84494382022473
55,248.65405777166438,252.69119669876204
56,498.9388440860215,255.17674731182797
57,302.1883033419023,263.69280205655525
58,168.05236486486487,263.42905405405406
59,124.67104247104247,270.0849420849421
60,358.95412844036696,272.3571865443425
61,413.73455377574373,281.6830663615561
62,79.70058997050147,279.5995575221239
63,211.03424260011607,286.89959373186304
64,467.1141490088859,290.61038961038963
65,32.092399403874815,288.7973174366617
66,266.8161898965307,297.2982349360925
67,156.4306625577812,302.9337442218798
68,322.321613832853,308.0530259365994
69,377.1138406231276,316.25464349910123
70,111.5579766536965,313.83346303501946
71,432.15291262135923,325.2633495145631
72,237.53831294269156,329.9278815196394
73,66.13802816901408,324.9201877934272
74,189.867774566474,330.992774566474
75,485.8045622688039,334.05672009864367
76,288.43403205918617,343.16337854500614
77,142.91301059001512,345.19894099848716
78,341.1547690461908,351.6664667066587
79,97.92966360856269,354.6460244648318
80,395.7670858392564,360.13067249863315
81,52.10998307952622,366.0888324873096
82,451.52640845070425,369.4829812206573
83,215.69467028003612,368.75519421860884
84,257.9247817327065,377.97380792478174
85,504.9334511189635,376.3510011778563
86,174.55047899778924,378.50405305821664
87,306.21508934480477,387.33156849768363
88,130.42062314540058,389.19287833827894
89,82.20393811533052,398.1244725738397
90,360.1177829099307,396.9253271747498
91,414.6842105263158,403.42945128779394
92,34.33722627737226,407.9810218978102
93,469.15399120050284,412.43683218101825
94,217.17897435897436,411.37128205128204
95,273.98250336473757,421.37146702557203
96,164.5512465373961,422.1613573407202
97,324.7909199522103,429.93548387096774
98,116.17889587700908,432.13556953179597
99,378.6300613496933,437.31840490797543
100,431.84724799010513,445.3599257884972
101,72.22270742358079,443.56768558951967
102,242.50634802091113,451.5182972367438
103,485.01313320825517,453.87992495309567
104,197.24,458.0078571428571
105,288.4166666666667,464.55320512820515
106,150.98233995584988,465.72479764532744
107,340.9907749077491,471.66974169741695
108,102.64801699716713,474.5254957507082
109,396.25657472738936,480.2443874278384
110,52.59692513368984,483.53877005347596
111,449.5376213592233,487.8986650485437
112,241.53822894168468,494.4574514038877
113,502.8618381010347,495.8271454656117
114,183.64394440767703,500.3500992720053
115,304.0332527206771,506.5272067714631
116,134.46643356643358,507.8727272727273
117,359.2849588719154,513.4054054054054
118,89.535500427716,517.9478186484174
119,412.5857142857143,521.0173913043478
120,36.1610541727672,525.3696925329428
121,465.90261547022817,529.971062882582
122,216.8042226487524,534.2623160588612
123,269.94074074074075,538.1561728395062
124,166.26431424766977,541.8155792276964
125,322.6896551724138,546.7401021711366
126,117.97630019749836,550.466754443713
127,376.3247453565009,555.9424805272619
128,71.08268330733229,561.6326053042121
129,430.8951756998213,563.986301369863
130,485.05306905370844,571.4354219948849
131,243.3695652173913,573.036731634183
132,194.99554565701558,574.2019302152933
133,289.9449541284404,582.1343381389253
134,148.39339554917444,583.732232591529
135,341.50925925925924,590.0154320987655
136,102.03393351800554,593.7506925207756
137,394.661688684664,599.2044801838024
138,53.01722995361166,601.3220675944334
139,449.32572115384613,605.9338942307693
140,219.18649517684887,608.8625401929261
141,501.1502463054187,614.3559113300493
142,261.5030816640986,616.5716486902927
143,178.2291820191599,619.3935151068533
144,308.56351791530943,624.3706840390879
145,133.14378612716763,626.9501445086705
146,359.43375796178344,632.7235668789809
147,85.58976157082749,635.648667601683
148,413.549889135255,641.5044345898004
149,37.06717451523546,644.8788088642659
150,466.7386870618228,649.6271510516252
151,217.97506631299734,651.8132625994695
152,274.0883482714469,659.1312419974391
153,163.79943502824858,660.7394067796611
154,324.56387665198235,667.4889867841409
155,117.9910775566232,669.1853122855182
156,377.01166861143525,674.183780630105
157,70.10533245556287,677.9289005924951
158,432.8778998778999,684.3846153846154
159,20.87117903930131,687.2707423580786
160,242.19850441876275,692.741672331747
161,193.66070199587062,693.9559532002753
162,484.9935275080906,693.2614886731392
163,293.43882126841766,701.5355541319667
164,147.1853146853147,703.5076923076923
165,344.8333333333333,709.7604938271605
166,100.46994535519126,711.6974043715848
167,397.00054229934926,717.7640997830803
168,53.16608269096005,720.6440084092502
169,450.7771535580524,726.1279650436953
170,218.95685279187816,730.1514382402707
171,504.86050955414015,735.1707006369427
172,261.3746438746439,736.8490028490029
173,176.5853985264568,739.5713328868051
