,cx,cy
0,175.1036088474971,17.958090803259605
1,562.4811858608894,19.782212086659065
2,215.48245614035088,20.61732456140351
3,296.84558823529414,19.376225490196077
4,257.31236673773986,22.32409381663113
5,525.2380952380952,24.273015873015872
6,487.7253012048193,28.986746987951808
7,449.4938684503902,34.41248606465998
8,31.866002214839423,38.966777408637874
9,410.037,39.977
10,70.32497387669801,42.23197492163009
11,108.73751451800233,44.573751451800234
12,368.7638376383764,46.14575645756457
13,149.5957696827262,47.609870740305524
14,192.03152585119798,51.18158890290038
15,320.51395939086296,51.576142131979694
16,233.03670634920636,55.573412698412696
17,550.3584699453552,54.59234972677596
18,276.19506462984725,54.748531139835485
19,513.2203947368421,59.88048245614035
20,473.8939237899073,66.26879505664263
21,435.7916219119227,71.74650912996778
22,47.74635241301908,75.27160493827161
23,86.6927374301676,76.90614525139665
24,395.9961352657005,78.81642512077295
25,126.1741452991453,79.92948717948718
26,165.55232558139534,82.12558139534883
27,352.68643216080403,81.89346733668341
28,575.3060538116592,83.90022421524664
29,204.67176470588234,85.67529411764706
30,312.971363115693,88.27605956471936
31,538.0594594594595,89.56432432432432
32,240.83100233100234,92.42424242424242
33,276.5630841121495,92.8142523364486
34,499.8255813953488,95.63720930232559
35,461.68491124260356,100.61242603550296
36,25.424452133794695,106.60553633217994
37,421.76352067868504,108.71898197242842
38,62.57446808510638,109.35579196217495
39,101.68926553672317,111.13672316384181
40,379.56994328922497,114.58412098298676
41,142.02067464635473,114.4298150163221
42,180.33174224343676,116.0143198090692
43,338.17290192113245,118.74216380182003
44,560.2918552036199,118.78393665158372
45,218.64342857142856,122.61485714285715
46,297.9166666666667,125.18666666666667
47,523.3301886792453,124.1745283018868
48,257.96329254727476,126.33592880978865
49,484.0473441108545,129.90069284064666
50,446.5616591928251,136.97533632286996
51,39.10839160839161,140.87995337995338
52,79.18645948945615,143.96337402885683
53,406.07054871220606,144.03471444568868
54,117.28631138975966,146.94775339602927
55,583.5942350332595,148.12860310421286
56,157.04065934065935,149.95714285714286
57,363.5933609958506,150.13278008298755
58,196.28131868131868,151.73736263736265
59,545.6780821917808,154.01826484018264
60,321.8268625393494,153.9832109129066
61,236.62278761061947,157.19579646017698
62,279.125,158.62289915966386
63,509.26851851851853,160.72800925925927
64,471.6233766233766,166.754329004329
65,20.060959792477302,173.0804150453956
66,430.64816753926704,173.76125654450263
67,54.99546998867497,176.06908267270668
68,94.46428571428571,179.68073593073592
69,391.6736035049288,179.39539978094194
70,133.02302631578948,182.31030701754386
71,568.9944320712694,183.37527839643653
72,349.0116525423729,183.9989406779661
73,172.30130486358243,188.01660735468565
74,306.5625,188.68014705882354
75,212.01314459049544,188.59453993933266
76,257.39462809917353,190.27272727272728
77,532.2636761487965,190.55251641137855
78,494.2914798206278,196.98766816143498
79,455.82678002125397,202.72157279489903
80,34.685752330226364,208.96804260985354
81,416.40688912809475,209.71905274488697
82,71.37219730941705,211.71412556053812
83,110.87456445993031,215.08594657375144
84,374.99462943071967,215.80880773361977
85,149.75959367945825,218.16365688487585
86,336.24521934758155,219.16085489313835
87,556.3754266211604,218.94653014789534
88,187.61777777777777,222.02333333333334
89,226.18212290502794,223.24357541899442
90,296.58363417569194,225.39951865222622
91,517.5104651162791,228.12441860465117
92,261.0462555066079,230.3909691629956
93,479.2929292929293,232.63187429854096
94,440.80337078651684,240.36629213483147
95,49.060759493670886,243.02025316455695
96,85.86429365962181,246.4694104560623
97,399.8942115768463,246.0988023952096
98,580.901052631579,248.1421052631579
99,125.45445344129554,251.03036437246965
100,359.1625,250.91704545454544
101,164.96592119275826,253.2545260915868
102,203.2378947368421,256.6221052631579
103,541.5359477124183,256.85185185185185
104,320.521421107628,256.8725182863114
105,242.27965179542983,262.52121871599564
106,282.839519650655,262.4650655021834
107,503.13295454545454,263.0931818181818
108,464.7995735607676,270.07462686567163
109,26.497333333333334,274.55333333333334
110,424.9990059642147,276.1023856858847
111,62.68801897983393,278.85290628706997
112,385.49085037674917,281.1248654467169
113,101.94312796208531,283.0473933649289
114,141.55080213903744,286.38288770053475
115,565.4023109243698,286.6281512605042
116,345.3179133858268,288.31299212598424
117,179.8443113772455,289.5199600798403
118,220.19662363455808,293.2591857000993
119,304.899577167019,293.07505285412265
120,527.3366666666667,293.95222222222225
121,263.090395480226,294.6101694915254
122,488.1581798483207,300.5926327193933
123,449.8331503841932,306.33479692645443
124,40.14246947082768,310.5305291723202
125,77.04083885209712,313.64790286975716
126,410.2150982419855,312.7156153050672
127,116.78181818181818,316.62994652406417
128,369.43884120171674,319.65557939914163
129,155.97322348094747,322.74562306900106
130,328.6995926680244,323.5254582484725
131,196.87713675213675,323.92628205128204
132,552.5680600214363,323.39657020364416
133,239.345785440613,327.0153256704981
134,284.7603448275862,328.8956896551724
135,513.0963855421687,331.23658269441404
136,473.9908350305499,336.71384928716907
137,19.894285714285715,340.13714285714286
138,435.32097457627117,343.08262711864404
139,54.87696335078534,344.7918848167539
140,92.63036303630363,348.8514851485148
141,396.20228215767634,349.61410788381744
142,131.25440528634363,352.5848017621145
143,573.9111389236546,353.58072590738425
144,357.0283768444949,354.994324631101
145,171.04122621564483,357.39429175475686
146,208.9958932238193,359.81724845995893
147,317.3409801876955,360.0896767466111
148,536.3220338983051,360.98644067796613
149,245.65833333333333,364.69895833333334
150,498.65469904963044,367.61985216473073
151,282.1319358816276,367.98643649815045
152,460.92887473460723,374.15711252653927
153,34.55835543766578,374.946949602122
154,421.7247807017544,378.9418859649123
155,69.5948905109489,380.6192214111922
156,106.8048780487805,384.5005807200929
157,381.2894450489663,386.67899891186073
158,145.7173447537473,387.9057815845824
159,561.1870503597122,390.6628982528263
160,185.83949313621963,392.85110876451955
161,341.5159090909091,392.0113636363636
162,224.19130434782608,397.3326086956522
163,302.6811301715439,397.85872855701314
164,523.67,398.405
165,262.81382978723406,400.2265957446809
166,485.486674391657,404.305909617613
167,47.636740331491715,410.8618784530387
168,446.38461538461536,410.60769230769233
169,84.89179548156956,415.6694411414982
170,407.08102564102563,416.1835897435897
171,121.68170731707318,419.66829268292685
172,366.8192513368984,421.23208556149734
173,587.2654584221748,422.1705756929638
174,160.7125279642058,424.37136465324386
175,326.2542037586548,428.1226508407517
176,202.38949454905847,427.8463825569871
177,549.8058350100604,428.8098591549296
178,285.41287458379577,431.6492785793563
179,242.6647791619479,432.5560588901472
180,511.26190476190476,435.86438923395445
181,471.79849946409433,440.63987138263667
182,28.19857142857143,442.3642857142857
183,62.454317897371716,446.837296620776
184,432.5212121212121,446.5939393939394
185,99.0,450.4323353293413
186,392.6752411575563,452.4287245444802
187,138.05656350053363,455.07043756670225
188,177.79780219780218,458.9791208791209
189,352.3105590062112,458.10662525879917
190,220.97107039537127,462.8129218900675
191,573.739226519337,460.55027624309395
192,308.3764705882353,462.02
193,263.55110220440883,464.87575150300603
194,536.7786096256684,465.46737967914436
195,497.5445434298441,471.18819599109133
196,459.3853403141361,476.9937172774869
197,42.76614987080104,477.984496124031
198,77.7841726618705,481.705035971223
199,418.88276553106215,482.4058116232465
200,113.99435028248588,484.9898305084746
201,377.00105263157894,488.50315789473683
202,154.50105263157894,490.37894736842105
203,196.19342359767893,494.3230174081238
204,335.67134268537075,494.02204408817636
205,290.2172164119067,497.33708769107
206,240.0747074707471,496.8172817281728
207,561.7190170940171,497.71367521367523
208,523.1712654614653,502.6384395813511
209,484.26509433962264,506.5867924528302
210,22.320495185694636,508.82806052269603
211,56.353253652058434,513.4435590969456
212,443.7384105960265,514.4348785871965
213,92.2204628501827,517.4202192448234
214,404.82659574468084,519.4308510638298
215,129.9283422459893,520.6139037433155
216,170.74496644295303,526.1687440076702
217,361.5528455284553,524.6331300813008
218,211.0356394129979,529.4570230607967
219,320.74941995359626,528.991879350348
220,248.69468085106382,532.1234042553192
221,548.2251867662753,533.7310565635005
222,284.8198830409357,535.7169590643275
223,509.64711830131444,539.6450960566228
224,469.9246778989098,544.5381565906838
225,35.21238938053097,544.0339233038349
226,71.10839160839161,548.8496503496503
227,108.069590085796,552.882745471878
228,429.05278310940497,550.841650671785
229,387.3656126482214,556.298418972332
230,146.20085929108487,557.640171858217
231,346.78693467336683,560.7698492462312
232,186.4318418314256,561.6909469302809
233,225.64797507788163,565.4205607476636
234,576.9464944649446,566.5848708487085
235,306.4539711191336,568.9602888086642
236,265.25992063492066,569.1974206349206
237,535.4890656063618,570.4910536779324
238,495.5359056806002,576.0664523043944
239,49.22081218274111,578.769035532995
240,454.9906103286385,581.3361502347418
241,86.82783882783883,584.3614163614163
242,413.0545634920635,586.6210317460317
243,124.9719298245614,589.1625730994152
244,164.14941302027748,592.9252934898612
245,372.50795135640783,593.6931711880262
246,331.5014354066986,599.6947368421053
247,202.82367149758454,598.31038647343
248,243.57372116349046,602.0270812437312
249,288.37074303405575,605.8575851393189
250,561.5739219712526,603.1468172484599
251,520.9098591549296,606.5455399061033
252,28.77925925925926,609.2
253,63.14752252252252,614.8704954954954
254,481.82139352306183,613.1736997055937
255,439.757299270073,618.0109489051094
256,100.97222222222223,619.6277777777777
257,141.7150900900901,623.3389639639639
258,399.4214214214214,623.6586586586586
259,181.08203530633438,628.5607476635514
260,358.33772819472614,630.9675456389452
261,220.7809829059829,632.2916666666666
262,315.1543859649123,637.6798245614035
263,265.30900243309003,639.8791565287916
264,549.6536885245902,639.2879098360655
265,509.0343137254902,644.1686274509804
266,42.821614583333336,647.40625
267,467.08662092624354,649.7169811320755
268,79.93939393939394,650.9226750261233
269,425.0845323741007,655.5080935251799
270,119.10746606334841,655.0384615384615
271,157.8621444201313,659.6411378555798
272,384.4028144239226,661.7431838170625
273,197.52067868504773,663.7529162248144
274,342.66022380467956,666.7477110885046
275,235.41435406698565,668.6086124401913
276,573.7723311546841,669.2211328976035
277,303.55900621118013,674.6262939958592
278,533.7125,675.6239583333333
279,22.880690737833596,677.1302982731554
280,493.16460513796386,681.5594671741198
281,270.5455712451861,680.2143774069319
282,58.68265682656826,683.9520295202952
283,96.2884834663626,687.0114025085519
284,449.9717457114026,687.8012108980828
285,134.70649895178198,691.5167714884697
