,cx,cy
0,78.35817805383023,16.126293995859214
1,44.8810888252149,19.515759312320917
2,302.27967359050444,37.53560830860534
3,394.92641129032256,36.17842741935484
4,349.73344509639566,36.27829002514669
5,253.64494569757727,40.43525480367585
6,440.28008298755185,39.662863070539416
7,493.6267387944359,43.2403400309119
8,546.8522630230572,43.87019641332195
9,209.27965367965368,46.61212121212121
10,597.0966312056737,46.81471631205674
11,160.88323917137475,48.91431261770245
12,110.67951807228916,50.591566265060244
13,67.20926517571885,49.340255591054316
14,28.694915254237287,59.18108831400535
15,328.1047227926078,68.34394250513347
16,277.5311627906977,71.97953488372093
17,370.744014732965,72.38397790055248
18,416.7638238050609,74.17525773195877
19,466.6901509705248,77.2566498921639
20,520.9160419790105,79.24662668665667
21,233.2221198156682,79.3410138248848
22,572.5453852021358,82.29672006102211
23,143.06646825396825,84.54464285714286
24,190.595949855352,83.54194792671167
25,98.58490566037736,88.53326713008937
26,56.9246935201401,92.8292469352014
27,304.5495238095238,102.52190476190476
28,347.43794147325934,106.11806256306761
29,260.7785467128028,109.56228373702422
30,394.47697654213727,109.45699391833189
31,441.6604609929078,112.45744680851064
32,491.6291012838802,115.64693295292439
33,541.1214667685256,117.57066462948816
34,215.7634212920837,116.96451319381255
35,169.70344827586206,119.89310344827587
36,592.3057268722467,120.31894273127753
37,125.06281156530409,122.36590229312064
38,84.0,124.56756756756756
39,41.53564899451554,129.9926873857404
40,285.7156862745098,140.71122994652407
41,324.89453499520613,138.36912751677852
42,369.0436974789916,144.14285714285714
43,241.200790513834,148.4482213438735
44,416.4371822803195,148.42338416848222
45,512.666919000757,151.95155185465558
46,196.0264357338195,152.40291704649042
47,464.84513274336285,151.329203539823
48,562.961447678993,155.49881982690795
49,150.818853974122,156.6996303142329
50,611.7706093189964,156.82347670250897
51,106.55047619047619,159.28571428571428
52,65.99107939339875,162.74576271186442
53,21.463619402985074,165.044776119403
54,306.003738317757,176.96168224299066
55,347.43705673758865,177.68351063829786
56,266.4628171478565,179.32633420822398
57,392.56446776611693,183.0569715142429
58,221.75985977212972,184.72830850131464
59,438.2949579831933,186.3294117647059
60,488.7689713322091,187.11214165261381
61,537.1099683544304,189.12025316455697
62,175.9130816505707,189.30553116769096
63,585.1577261809448,191.93114491593275
64,132.69606003752347,193.67729831144464
65,46.91925465838509,199.00177462289264
66,90.89561586638831,195.45720250521921
67,326.60971524288107,213.88442211055278
68,288.2149779735683,214.8819383259912
69,246.13870431893687,216.99169435215947
70,365.2108980827447,217.2199798183653
71,201.7072968490879,221.35986733001658
72,412.45998445998447,220.14763014763014
73,461.9465709728868,221.62121212121212
74,509.87151248164463,224.2790014684288
75,157.11075697211155,226.36733067729082
76,559.080142475512,226.50222617987532
77,607.7957288765089,227.2497678737233
78,111.63318777292577,229.28034934497816
79,70.65172735760972,234.01027077497665
80,29.585051546391753,236.3307560137457
81,270.4272809394761,252.3071364046974
82,308.3185255198488,251.56049149338375
83,346.54911131898973,253.088868101029
84,388.84018691588784,254.34766355140187
85,227.05529595015577,256.5132398753894
86,435.59118409680207,256.8020743301642
87,482.77290836653384,259.6844621513944
88,183.18696397941682,260.87735849056605
89,532.7056686046511,261.3568313953488
90,582.1732882502113,263.636517328825
91,139.0754716981132,264.19766397124886
92,96.00919963201471,267.03679852805885
93,53.62785016286645,271.1840390879479
94,291.3669467787115,288.34827264239027
95,329.73389355742296,289.35667600373483
96,366.64354527938343,289.85163776493255
97,252.2461951656222,290.44225604297225
98,409.2597864768683,290.86921708185054
99,207.98032786885247,294.8114754098361
100,456.16229116945107,293.90453460620523
101,507.1745673438676,296.8555304740406
102,163.56621392190152,298.58658743633276
103,555.1013412816692,299.6490312965723
104,602.3624894869638,300.8864592094197
105,119.77735490009515,301.35775451950525
106,78.33823529411765,304.1452205882353
107,35.56232159847764,307.05994291151285
108,311.2925531914894,321.53297872340426
109,348.1140939597315,324.3903803131991
110,274.9814995131451,324.5774099318403
111,386.48924731182797,326.0752688172043
112,233.45283018867926,328.09276729559747
113,432.9877017678709,327.69946195234434
114,481.5967987804878,330.7530487804878
115,187.87590652699436,332.4601128122482
116,576.8109965635739,334.84192439862545
117,142.92369121561669,336.3238686779059
118,528.6744006187162,335.3982985305491
119,100.49761222540592,339.0525310410697
120,60.77859778597786,341.60055350553506
121,331.3254847645429,352.9778393351801
122,297.6948669201521,356.2157794676806
123,258.6308784383319,360.1109139307897
124,366.3483870967742,361.0247311827957
125,406.640522875817,363.5171568627451
126,214.53908794788273,365.1001628664495
127,454.3019005847953,365.6016081871345
128,503.24781572676727,369.3232724384432
129,550.6569400630915,370.69085173501577
130,169.32840722495894,369.83579638752053
131,125.59098639455782,372.63690476190476
132,595.5445026178011,370.8621291448517
133,84.4469387755102,375.4877551020408
134,45.68708240534521,378.55902004454344
135,332.6209912536443,389.4723032069971
136,283.07354116706637,393.03517186250997
137,238.4190800681431,398.0349233390119
138,383.5394154118689,397.3436669619132
139,428.6528791565288,400.8905109489051
140,476.6256,403.0024
141,194.13381410256412,403.8918269230769
142,149.120619396903,406.81499592502036
143,523.5833333333334,406.00412541254127
144,568.5482142857143,406.2294642857143
145,614.6803571428571,407.38482142857146
146,105.9306506849315,410.29794520547944
147,66.33644859813084,412.7217030114226
148,313.2841698841699,425.3289575289575
149,358.3322203672788,428.09015025041737
150,266.30534918276373,430.2332838038633
151,403.75411184210526,434.4868421052632
152,451.17970565453135,437.4608830364059
153,218.93478260869566,437.1690821256039
154,497.32782824112303,440.1998348472337
155,543.6144200626959,441.2923197492163
156,174.38421955403086,441.4811320754717
157,590.5552075176195,442.95693030540326
158,88.65816808309727,446.5042492917847
159,129.42551369863014,445.52054794520546
160,53.457900807381776,449.53056516724337
161,18.793875147232036,450.0247349823322
162,336.06694214876035,463.71322314049587
163,292.38712179984486,464.2575640031032
164,380.3445995591477,467.45334313005145
165,247.3087452471483,469.0342205323194
166,425.3399366085578,472.3161648177496
167,471.5251968503937,475.03622047244096
168,199.97149460708783,475.98536209553157
169,518.0620031796502,476.84340222575514
170,153.782995951417,479.55384615384617
171,608.2314516129032,479.76370967741934
172,564.3626373626373,478.7235841081995
173,112.59517177344475,481.2924791086351
174,74.92622133599203,482.382851445663
175,39.69044585987261,483.99490445859874
176,315.5892714171337,500.5972778222578
177,356.53235547886106,502.7963761863676
178,272.93262987012986,503.21834415584414
179,227.77384615384616,507.89923076923077
180,401.01880877742946,507.54702194357367
181,447.2939416604338,512.0059835452506
182,494.001581027668,511.85375494071144
183,181.68433359314108,513.9688230709276
184,538.2258606213267,513.3811922753988
185,137.10512367491165,516.9655477031802
186,98.362,516.999
187,582.5636042402826,515.0026501766785
188,25.14010695187166,518.0652406417113
189,62.31818181818182,518.6899766899767
190,296.9539274924471,537.3134441087614
191,337.36756756756756,538.0306306306306
192,378.54680259499537,541.5152919369787
193,252.0897435897436,541.6712454212454
194,422.7811965811966,544.1623931623932
195,209.2223926380368,546.8504601226994
196,468.8356697819315,547.1892523364486
197,513.7620689655172,548.898275862069
198,558.218901453958,550.2285945072698
199,164.18755635707845,550.7060414788098
200,596.3970802919708,547.2160583941605
201,46.26248775710088,551.8883447600392
202,82.97758804695837,551.3351120597652
203,123.83453981385729,551.846949327818
204,318.00916380297826,571.319587628866
205,401.7682709447415,576.4590017825312
206,273.7957276368491,572.1522029372496
207,444.7731295253419,579.543845534996
208,190.2123076923077,581.7210256410257
209,489.5924563017479,581.3974241030359
210,108.09423076923076,584.6730769230769
211,573.8235294117648,581.657616892911
212,534.8817391304348,584.6052173913043
213,72.24786324786325,586.3141025641025
214,148.96512935883015,584.3385826771654
