,cx,cy
0,49.384548611111114,25.416666666666668
1,354.177797833935,36.59386281588448
2,397.84142988084324,38.64894592117324
3,310.49087591240874,38.52463503649635
4,268.1360824742268,41.85154639175258
5,443.2139303482587,41.42388059701493
6,491.2883317261331,43.66730954676953
7,224.7979515828678,45.256052141527
8,535.0804232804232,46.21058201058201
9,576.3238380809595,45.87856071964018
10,179.55935251798562,49.90827338129496
11,81.37190812720848,52.02208480565371
12,130.83361486486487,51.63766891891892
13,29.502080443828017,62.28987517337032
14,334.34904714142425,71.57271815446339
15,376.23489932885906,72.28187919463087
16,290.7049180327869,74.26593806921676
17,418.76099426386236,75.05162523900573
18,247.68491921005386,78.51705565529623
19,467.8256157635468,78.87783251231527
20,205.1959521619135,82.11315547378105
21,511.6304347826087,81.41304347826087
22,555.7457627118644,82.56824264049955
23,158.65934065934067,84.60531135531136
24,107.98014440433214,86.44223826714801
25,60.47235576923077,91.68990384615384
26,354.41204139228597,107.08090310442145
27,312.62159624413147,108.07605633802817
28,397.969884853853,109.9273693534101
29,271.50841452612934,111.43932683790966
30,442.81465880370683,113.30918281381635
31,228.76617773943053,115.27006039689387
32,487.3009900990099,116.16831683168317
33,183.3373083475298,119.11669505962521
34,529.7905027932961,118.51303538175047
35,134.94629780309194,121.08380797396256
36,570.1309771309772,120.97505197505197
37,607.3715498938429,122.07961783439491
38,85.64538395168249,124.68507333908542
39,37.6380042462845,127.05201698513801
40,334.1036077705828,142.5735430157262
41,377.53795066413664,144.1337760910816
42,293.41280148423004,145.83395176252318
43,252.63946711074104,148.64862614487927
44,418.4280193236715,147.23091787439614
45,463.25234441602726,149.72122762148337
46,209.1778398510242,151.31378026070763
47,507.8296812749004,153.44521912350598
48,161.1373671300082,154.82992641046607
49,549.4852652259332,156.79862475442044
50,113.09289617486338,158.21038251366122
51,590.1255186721992,158.0591286307054
52,65.48871442590776,160.66241413150146
53,18.445945945945947,164.06193693693695
54,355.72315882874886,179.75244010647737
55,315.55807860262007,180.45764192139737
56,274.94805194805195,182.58441558441558
57,397.73091247672255,181.16387337057728
58,440.6692176870748,184.07738095238096
59,232.66638584667228,185.6731255265375
60,485.95251396648047,187.23370577281193
61,187.2902953586498,188.77215189873417
62,139.26124704025256,192.4782951854775
63,528.9201183431952,191.73668639053255
64,570.577174929841,194.13189897100094
65,89.5777972027972,194.23951048951048
66,42.55205348615091,196.53677172874882
67,336.060546875,215.78125
68,376.18125552608313,217.28912466843502
69,297.98396226415093,217.1745283018868
70,418.23415492957747,219.0211267605634
71,256.4482142857143,220.2330357142857
72,462.09272097053724,221.6941074523397
73,213.08522727272728,223.09902597402598
74,507.0810580204778,225.47184300341297
75,166.68079800498754,225.4272651704073
76,116.87075393537697,229.87655343827672
77,550.8456561922366,229.65896487985214
78,592.6629213483146,230.98970037453182
79,68.22416812609457,231.10507880910683
80,22.579055441478438,235.7741273100616
81,351.00788781770376,252.3330411919369
82,285.4405286343612,254.38237885462556
83,394.5740740740741,254.62081128747795
84,438.30115146147034,255.4251550044287
85,239.88808007279346,257.57142857142856
86,484.31489675516224,258.8244837758112
87,193.56183456183456,260.7002457002457
88,529.6547334924423,263.3810660302307
89,145.91846921797006,263.72046589018305
90,97.19047619047619,267.14689265536725
91,574.6779089376054,266.7360876897133
92,48.59875996457042,270.20814880425155
93,317.7232746955345,284.62855209742895
94,365.58623481781376,288.81214574898786
95,411.9248788368336,291.36672051696286
96,268.43234587670133,291.7502001601281
97,458.1860841423948,292.5485436893204
98,220.86113393590796,295.6548890714873
99,505.08852459016396,296.844262295082
100,174.85870413739266,297.94223263075725
101,126.62825788751715,301.843621399177
102,552.2829268292683,300.06341463414634
103,76.74337040205303,304.8614200171086
104,29.62049861495845,308.2308402585411
105,294.7964458804523,324.483844911147
106,339.4486133768352,323.4396411092985
107,386.7888349514563,325.4506472491909
108,433.7998303647159,326.81933842239187
109,479.79692832764505,328.2184300341297
110,248.25439330543932,329.3723849372385
111,202.9635099913119,332.21720243266725
112,526.8894044856922,332.9528228924981
113,155.459940652819,336.0541543026706
114,575.8401574803149,335.8220472440945
115,107.49832775919732,339.91053511705684
116,58.11088911088911,343.43856143856146
117,363.22040072859744,358.39981785063753
118,317.9512195121951,359.87891986062715
119,408.387358184765,360.7649918962723
120,274.0299914310197,362.4215938303342
121,454.9432098765432,363.64526748971196
122,501.52166802943583,366.22976287816846
123,228.81133746678478,366.33835252435784
124,180.59306706857572,370.4777694046722
125,549.0642129992169,369.15113547376666
126,597.6453957996769,371.74555735056543
127,134.8599827139153,372.64822817631807
128,86.58933107535987,376.85690093141403
129,38.40730837789661,380.0329768270945
130,340.7745865970409,392.48389904264576
131,384.16289198606273,394.54355400696863
132,297.9186241610738,396.24244966442956
133,430.05477178423234,396.54107883817426
134,252.95393634840872,399.47319932998323
135,476.6380165289256,401.8132231404959
136,523.8008,403.2288
137,207.21728187919464,404.31459731543623
138,572.0965463108321,405.88854003139716
139,159.31887366818873,408.47869101978694
140,112.26602564102564,410.9815705128205
141,66.05736981465137,414.09090909090907
142,20.47196261682243,417.6056074766355
143,362.26251097453905,428.86830553116766
144,320.07192374350086,429.65511265164645
145,404.4947368421053,430.55526315789473
146,277.3717627401838,432.87301587301585
147,450.3546837469976,434.550840672538
148,233.20774938169828,437.6636438582028
149,497.8151041666667,436.7447916666667
150,544.4,440.55
151,186.79471698113207,442.69283018867924
152,592.9741451209342,442.3844870725605
153,139.43954372623574,446.2509505703422
154,92.63192419825073,448.9424198250729
155,47.2973708068903,451.49954669084315
156,383.89444444444445,464.9851851851852
157,341.76148409893995,464.86042402826854
158,300.34973166368513,466.9490161001789
159,425.5907949790795,468.00753138075316
160,258.3378956372968,471.2848588537211
161,471.9881329113924,471.90822784810126
162,518.1844090528081,473.79128248114
163,213.6802827965436,476.8012568735271
164,565.4628482972137,477.31965944272446
165,167.15896188158962,480.0048661800487
166,120.9347471451876,483.8752039151713
